id,longitude,latitude,name,
2603,-6.00245522012,37.3746684406,129_CALLE VIRGEN DE LUJAN,
2604,-6.00524771049,37.3757454413,130_GLORIETA REPUBLICA DOMINICANA,
2605,-5.98478515174,37.3636194029,132_CALLE PAEZ DE RIBERA,
2606,-6.00419822587,37.3740394374,133_AVENIDA SANTA FE,
2607,-5.99380118974,37.3746514437,135_CALLE VIRGEN DE LUJÃN,
2608,-5.97893413743,37.374370448,138_CALLE RAMÃ“N CARANDE,
2609,-5.97585912705,37.375080452,139_AVENIDA DIEGO MARTINEZ BARRIO,
2610,-5.99721219998,37.3716514304,142_CALLE RAMON DE CARRANZA,
2611,-6.00331222143,37.3717244285,143_CALLE RAMON DE CARRANZA,
2612,-5.98631821726,37.3602332521,145_AVENIDA REINA MERCEDES,
2613,-5.98631295809,37.3601006497,146_AVENIDA REINA MERCEDES,
2614,-5.97318237914,37.398767699,148_CALLE THARSIS,
2615,-5.9756717036,37.3978299527,149_CALLE ARROYO,
2616,-5.97437313379,37.3957905352,152_CALLE SAMANIEGO,
2617,-5.96842611239,37.3948365336,154_AVENIDA KANSAS CITY,
2618,-5.97073911939,37.3929105251,155_AVENIDA KANSAS CITY,
2619,-6.00158482669,37.3873864511,160_CALLE ARJONA,
2620,-5.96910311773,37.400000554,161_AVENIDA ALCALDE MANUEL DEL VALLE,
2621,-6.00402024209,37.4033245545,009_CAMINO DE LOS DESCUBRIMIENTOS,
2622,-5.97838913789,37.3784844646,122_CALLE ENRAMADILLA,
2623,-5.97724413344,37.377730462,124_CALLE ENRAMADILLA,
2624,-5.97819113218,37.36980143,157_AVENIDA CARDENAL BUENO MONREAL,
2625,-5.98485415454,37.3680454206,159_AVENIDA CARDENAL BUENO MONREAL,
2626,-5.98161814365,37.368853425,158_AVENIDA CARDENAL BUENO MONREAL,
2627,-5.97736213076,37.3723704406,140_CALLE FELIPE II,
2628,-5.98160313931,37.3614303953,116_CALLE MANUEL SIUROT,
2629,-5.98189214628,37.3717384364,141_CALLE FELIPE II,
2630,-5.98152716444,37.4054735713,021_CALLE MANUEL VILLALOBOS,
2631,-5.98110916163,37.4031325621,025_AVENIDA DE LA CRUZ ROJA,
2632,-5.97978115548,37.4005415522,031_AVENIDA DE MIRAFLORES,
2633,-5.99960521857,37.3893415002,053_CALLE REYES CATÃ“LICOS,
2634,-5.98814017948,37.3912995122,065_CALLE ALHÃ“NDIGA,
2635,-5.9827681603,37.3907125119,072_CALLE AMADOR DE LOS RIOS,
2636,-5.98689717424,37.3897715066,074_PLAZA PILATOS,
2637,-5.97805114159,37.3869554986,083_AVENIDA LA BUHAIRA,
2638,-5.98306815942,37.3873504983,084_CALLE JOSÃ‰ MARÃA MORENO GALVÃN,
2639,-5.99555219986,37.3815354705,097_PASEO DE CRISTÃ“BAL COLÃ“N,
2640,-5.97745413768,37.3837974862,106_AVENIDA EDUARDO DATO,
2641,-5.9814521407,37.3647504086,131_CALLE TABLADILLA,
2642,-5.99853620643,37.3747704424,134_CALLE VIRGEN DE LUJÃN,
2643,-5.98551716017,37.3737584431,137_AVENIDA DE LA BORBOLLA,
2644,-5.97863414928,37.3967485375,150_CALLE SAN JUAN BOSCO,
2645,-5.98459217436,37.4040355644,024_CALLE LEÃ“N XIII,
2646,-5.98632317927,37.4020195557,032_CALLE MUÃ‘OZ LEÃ“N,
2647,-5.98102715242,37.3876275002,080_CALLE LUIS MONTOTO,
2648,-5.97484313043,37.3870985003,082_CALLE LUIS MONTOTO,
2649,-5.98372015905,37.3827394797,102_CALLE JUAN DE MATA CARRIAZO,
2650,-5.98300715507,37.3801854697,110_PLAZA MARIA MERCEDES BORBÃ“N,
2651,-6.00195923929,37.4110435861,005_CAMINO DE LOS DESCUBRIMIENTOS,
2652,-5.97996415023,37.3902925112,068_CALLE JUAN ANTONIO CABESTANY,
2653,-5.99196518489,37.3774044553,119_AVENIDA DE CHILE,
2654,-5.96565409852,37.3876475059,164_CALLE LUIS MONTOTO,
2655,-5.95924007658,37.388590512,166_RONDA DEL TAMARGUILLO,
2656,-5.96095308204,37.3876455076,165_AVENIDA DE ANDALUCIA,
2657,-6.00438323005,37.3801534618,112_AVDA J.MA MARTÃNEZ SÃNCHEZ ARJONA,
2658,-5.98808216649,37.3691234237,144_AVENIDA DE LA PALMERA,
2659,-5.96846611063,37.3915405204,162_AVENIDA SOLEA,
2660,-5.97275712562,37.3914565185,156_AVENIDA KANSAS CITY,
2661,-5.99564220443,37.3889185,076_PLAZA NUEVA,
2662,-5.99529420323,37.3889665003,087_PLAZA NUEVA,
2663,-5.98193514956,37.377158458,121_CALLE DOCTOR PEDRO DE CASTRO,
2664,-5.98626215654,37.3629713998,153_AVENIDA REINA MERCEDES,
2665,-6.00829424562,37.3833694732,094_PLAZA DEL ZURRAQUE,
2666,-6.01105126031,37.392081507,038_CALLE DE INCA GARCILASO,
2667,-5.97926212816,37.356372376,114_GLORIETA PLUS ULTRA,
2668,-5.99761020223,37.3731194361,136_CALLE ASUNCIÃ“N,
2669,-5.96812110396,37.3820754828,018_AVENIDA EDUARDO DATO,
2670,-6.00063221475,37.3764534484,128_CALLE ARQUEROS,
2671,-5.9674920977,37.375057455,168_AVENIDA RAMÃ“N Y CAJAL,
2672,-5.9806201344,37.3589103856,105_CALLE FRANCISCO MURILLO,
2673,-6.00261322248,37.377806453,117_AVDA J.MA MARTÃNEZ SÃNCHEZ ARJONA,
2674,-5.97449113088,37.3900305122,071_AVENIDA KANSAS CITY,
2675,-5.96521709349,37.3815864819,002_GRAN PLAZA,
2676,-5.96493308774,37.3733554491,167_GLORIETA BIZCO AMATE,
2677,-5.98648115453,37.3581723805,126_AVENIDA REINA MERCEDES,
2678,-5.97255811628,37.3764654587,169_AVENIDA RAMÃ“N Y CAJAL,
2679,-5.96892310498,37.37896647,170_PLAZA ANTONIO APARICIO HERRERO,
2680,-5.97665912129,37.3602613925,028_CALLE RAFAEL SALGADO,
2681,-5.98369016972,37.4014605545,033_CALLE LEÃ“N XIII,
2682,-5.99779021056,37.3864814895,089_CALLE ADRIANO,
2683,-5.97487011842,37.3661464167,171_CALLE ALFONSO LASO DE LA VEGA,
2684,-5.97121110618,37.3671724221,172_RONDA TAMARGUILLO,
2685,-5.96806409681,37.3700484347,173_RONDA TAMARGUILLO,
2686,-5.97085311386,37.382628484,030_AVENIDA EDUARDO DATO,
2687,-6.00105321903,37.3813174676,111_PZA FARMACÃ‰UTICO MURILLO HERRERA,
2688,-6.00723723876,37.3778924517,115_CALLE LOPEZ DE GOMARA,
2689,-5.9708021179,37.3899545132,163_CALLE SINAÃ,
2690,-5.98857818661,37.4010275509,034_PLAZA PUMAREJO,
2691,-5.98703717897,37.3971325359,047_CALLE HINIESTA,
2692,-5.99669521309,37.3975545341,050_CALLE DE HERNÃN CORTÃ‰S,
2693,-5.96057407665,37.3806124797,174_RONDA TAMARGUILLO,
2694,-5.97989715244,37.3945425282,151_CALLE URQUIZA,
2695,-5.99105019195,37.3952395269,054_PLAZA SAN JUAN DE LA PALMA,
2696,-5.99850021958,37.3978435346,039_AVENIDA DE TORNEO,
2697,-5.99810321394,37.3904565052,063_CALLE SAN PABLO,
2698,-5.96087007604,37.3777574682,175_RONDA TAMARGUILLO,
2699,-5.97767814923,37.4024945608,026_AVENIDA DE MIRAFLORES,
2700,-5.99102919438,37.3995825443,041_PLAZA CALDERÃ“N DE LA BARCA,
2701,-5.99689921173,37.3939575197,060_PLAZA DE LA CONCORDIA,
2702,-5.96655709587,37.3775594653,176_AVENIDA DE LA CIUDAD JARDÃN,
2703,-5.97391411921,37.3733104456,178_CALLE IBIZA,
2704,-5.98921017167,37.3712384317,059_AVENIDA DE LA PALMERA,
2705,-5.97522813966,37.4007955549,147_CARRETERA DE CARMONA,
2706,-5.99191819953,37.4031335581,013_CALLE FERIA,
2707,-5.99848822402,37.4056415657,003_PUERTA DE LA BARQUETA,
2708,-5.97781614823,37.3999205504,045_CARRETERA DE CARMONA,
2709,-6.00633884257,37.4093413005,088_CALLE AMERICO VESPUCIO,
2710,-6.00730225409,37.4041625566,067_CALLE LEONARDO DA VINCI,
2711,-6.0063382553,37.412173589,095_CALLE AMÃ‰RICO VESPUCIO,
2712,-5.9704931275,37.4085245875,184_AVENIDA ALCALDE MANUEL DEL VALLE,
2713,-6.01064126192,37.3973945284,099_CALLE AMÃ‰RICO VESPUCIO,
2714,-5.9851331815,37.4131666007,179_RONDA URBANA NORTE,
2715,-6.00767424549,37.3869074876,091_CALLE PROCURADOR,
2716,-5.98440117691,37.4096495869,180_CALLE DOCTOR JAIME MARCOS,
2717,-5.98256817261,37.4133516023,181_RONDA URBANA NORTE,
2718,-5.96886111981,37.4050965744,185_AVENIDA ALCALDE MANUEL DEL VALLE,
2719,-5.9731611369,37.4086045868,186_CALLE ORFEBRE DOMINGUEZ VÃZQUEZ,
2720,-5.96640412173,37.4234386485,197_CALLE AGRICULTORES,
2721,-5.97010113541,37.4247016522,196_CALLE ESTRELLA CANOPUS,
2722,-5.97319414283,37.4187326272,194_CALLE PARQUE DE DOÃ‘ANA,
2723,-5.97388114287,37.4145966105,182_CALLE VICTORIA KENT,
2724,-5.96795612545,37.420446636,198_CALLE MAR DE ALBORÃN,
2725,-6.00887124475,37.3783344529,191_GLORIETA CARLOS CANO,
2726,-5.98186915883,37.3936255238,066_CALLE ARROYO,
2727,-5.96785812238,37.415683617,201_CALLE PINO MONTANO,
2728,-5.99934421965,37.3928135142,061_PLAZA DEL MUSEO,
2729,-6.00630424652,37.3970725287,086_CAMINO DE LOS DESCUBRIMIENTOS,
2730,-6.00014942255,37.3885514385,096_CALLE BETIS,
2731,-5.97121913148,37.4110175972,183_ALCALDE MANUEL DEL VALLE,
2732,-5.95876407924,37.3960935422,203_CALLE TESALÃ“NICA,
2733,-5.96321710796,37.4189136316,200_CAMINO DE LOS TOROS,
2734,-5.96404309735,37.3954005374,187_CALLE DOCTOR LAFFON,
2735,-5.96929612866,37.4178556252,199_MAR DE ALBORÃN,
2736,-5.96676311612,37.4114666006,202_AVENIDA MUJER TRABAJADORA,
2737,-5.97164813912,37.4217156397,195_CALLE CORRAL DEL AGUA,
2738,-5.96909410217,37.3730684464,177_AVENIDA ALCALDE JUAN FERNÃNDEZ,
2739,-5.98237013828,37.3550163694,207_CALLE IFNI,
2740,-5.96205806703,37.3550163769,205_AVENIDA KANSAS CITY,
2741,-5.98419014214,37.3506563513,208_AVENIDA DE GRECIA,
2742,-6.01200525735,37.3811114628,193_AVENIDA DE CORIA,
2743,-5.94841003779,37.3871435102,213_AVENIDA DE ANDALUCIA,
2744,-5.99352819256,37.3811984699,090_CALLE ROMA,
2745,-6.01155625417,37.3783344519,192_AVENIDA DE ALVAR NUÃ‘EZ,
2746,4.847572000000000,45.74880500000000,7016 - PLACE SAINT LOUIS,
2747,4.883733000000000,45.73624500000000,Erreur de connexion : http://10.240.2.19:50000/Lyon/Public/RentRankInfo.asmx,
2748,4.831041000000000,45.72718400000000,Erreur de connexion : http://10.240.2.19:50000/Lyon/Public/RentRankInfo.asmx,
2749,4.853417000000000,45.73236500000000,,
2750,4.878040000000000,45.73864900000000,,
2751,4.829889000000000,45.75468100000000,,
2752,4.834073000000000,45.75874400000000,,
2753,4.833203000000000,45.76206000000000,,
2754,4.835396000000000,45.75938600000000,,
2755,4.855920000000000,45.75945200000000,,
2756,4.835754000000000,45.75988400000000,,
2757,4.830141000000000,45.75947500000000,,
2758,4.831899000000000,45.76357800000000,,
2759,4.824907000000000,45.74791000000000,,
2760,4.829562000000000,45.75309500000000,,
2761,4.824684000000000,45.75179900000000,,
2762,4.858587000000000,45.76028500000000,,
2763,4.833008000000000,45.75447800000000,,
2764,4.854981000000000,45.76302500000000,,
2765,4.848063000000000,45.75965900000000,,
2766,4.848039000000000,45.75379100000000,,
2767,4.858728000000000,45.76018700000000,,
2768,4.878900000000000,45.74344700000000,,
2769,4.870684000000000,45.74581400000000,,
2770,4.887267000000000,45.74954700000000,,
2771,4.889021000000000,45.75363300000000,,
2772,4.852507000000000,45.76078200000000,,
2773,4.842224000000000,45.75934700000000,,
2774,4.848402000000000,45.75670400000000,,
2775,4.869757000000000,45.75965100000000,,
2776,4.885374000000000,45.74142800000000,,
2777,4.850244000000000,45.75300900000000,,
2778,4.844513000000000,45.75993500000000,,
2779,4.847121000000000,45.76346300000000,,
2780,4.853469000000000,45.75712800000000,,
2781,4.858929000000000,45.75723100000000,,
2782,4.855707000000000,45.75259700000000,,
2783,4.867227000000000,45.75401400000000,,
2784,4.841050000000000,45.76197000000000,,
2785,4.880560000000000,45.74817100000000,,
2786,4.855580000000000,45.75113600000000,,
2787,4.853878000000000,45.75882000000000,,
2788,4.863463000000000,45.75426800000000,,
2789,4.863958000000000,45.75289700000000,,
2790,4.888206000000000,45.74043600000000,,
2791,4.884817000000000,45.75121000000000,,
2792,4.861752000000000,45.76012400000000,,
2793,4.850483000000000,45.76152400000000,,
2794,4.855198000000000,45.75726600000000,,
2795,4.868392000000000,45.75783500000000,,
2796,4.876019000000000,45.74955200000000,,
2797,4.852296000000000,45.76280500000000,,
2798,4.888961000000000,45.74531900000000,,
2799,4.893496000000000,45.74192500000000,,
2800,4.896954000000000,45.74818800000000,,
2801,4.861691000000000,45.75778400000000,,
2802,4.840370000000000,45.75720200000000,,
2803,4.865438000000000,45.75696000000000,,
2804,4.868796000000000,45.75282200000000,,
2805,4.868595000000000,45.76251700000000,,
2806,4.857543000000000,45.75483900000000,,
2807,4.894251000000000,45.75256800000000,,
2808,4.827762000000000,45.77420500000000,,
2809,4.834784000000000,45.77971800000000,,
2810,4.814242000000000,45.77037300000000,,
2811,4.827627000000000,45.77969000000000,,
2812,4.834692000000000,45.77764800000000,,
2813,4.821309000000000,45.77329900000000,,
2814,4.825419000000000,45.77592800000000,,
2815,4.820489000000000,45.77741500000000,,
2816,4.829472000000000,45.77609800000000,,
2817,4.825189000000000,45.77405100000000,,
2818,4.840947000000000,45.77917600000000,,
2819,4.817867000000000,45.77538500000000,,
2820,4.832498000000000,45.77606800000000,,
2821,4.835059000000000,45.77550700000000,,
2822,4.820602000000000,45.78179500000000,,
2823,4.815302000000000,45.75720100000000,,
2824,4.796687000000000,45.75648000000000,,
2825,4.826562000000000,45.76048900000000,,
2826,4.828835000000000,45.76206900000000,,
2827,4.813182000000000,45.75793100000000,,
2828,4.827360000000000,45.76626200000000,,
2829,4.828942000000000,45.76469100000000,,
2830,4.821659000000000,45.75200600000000,,
2831,4.812724000000000,45.75544100000000,,
2832,4.800959000000000,45.75757000000000,,
2833,4.828961000000000,45.76346900000000,,
2834,4.826981000000000,45.76704900000000,,
2835,4.807370000000000,45.75480300000000,,
2836,4.784099000000000,45.74999700000000,,
2837,4.795607000000000,45.74969100000000,,
2838,4.820006000000000,45.76655800000000,,
2839,4.796624000000000,45.75980200000000,,
2840,4.826220000000000,45.75787900000000,,
2841,4.804456000000000,45.75344700000000,,
2842,4.821083000000000,45.75836700000000,,
2843,4.819311000000000,45.75608700000000,,
2844,4.792711000000000,45.76390200000000,,
2845,4.803058000000000,45.76180300000000,,
2846,4.788242000000000,45.75466600000000,,
2847,4.792850000000000,45.75331600000000,,
2848,4.844878000000000,45.77738400000000,,
2849,4.856324000000000,45.77291600000000,,
2850,4.844762000000000,45.76885600000000,,
2851,4.844729000000000,45.76577100000000,,
2852,4.851827000000000,45.77332500000000,,
2853,4.852406000000000,45.76962100000000,,
2854,4.859067000000000,45.76841700000000,,
2855,4.849496000000000,45.76840400000000,,
2856,4.844580000000000,45.77177700000000,,
2857,4.849968000000000,45.77086100000000,,
2858,4.862089000000000,45.76599300000000,,
2859,4.842536000000000,45.76883500000000,,
2860,4.841136000000000,45.76683500000000,,
2861,4.848379000000000,45.77453200000000,,
2862,4.856776000000000,45.77073800000000,,
2863,4.853428000000000,45.76435300000000,,
2864,4.841613000000000,45.76479400000000,,
2865,4.852451000000000,45.78393600000000,,
2866,4.849341000000000,45.78231100000000,,
2867,4.849868000000000,45.76416000000000,,
2868,4.854121000000000,45.78542700000000,,
2869,4.859636000000000,45.78461600000000,,
2870,4.855612000000000,45.78486100000000,,
2871,4.852212000000000,45.78474100000000,,
2872,4.865081000000000,45.76637500000000,,
2873,4.856830000000000,45.76630100000000,,
2874,4.843735000000000,45.75487200000000,,
2875,4.836350000000000,45.75133600000000,,
2876,4.841976000000000,45.74622600000000,,
2877,4.833279000000000,45.73148400000000,,
2878,4.831041000000000,45.72718400000000,,
2879,4.827690790000000,45.73574865000000,,
2880,4.846336000000000,45.75258400000000,,
2881,4.837582000000000,45.73779900000000,,
2882,4.836046000000000,45.74736300000000,,
2883,4.847272000000000,45.74372400000000,,
2884,4.829687000000000,45.72950600000000,,
2885,4.841375000000000,45.75301500000000,,
2886,4.847572000000000,45.74880500000000,,
2887,4.832106000000000,45.74026400000000,,
2888,4.827127000000000,45.72409800000000,,
2889,4.838135000000000,45.72981000000000,,
2890,4.841274000000000,45.74400100000000,,
2891,4.850511000000000,45.74262400000000,,
2892,4.835123000000000,45.74977800000000,,
2893,4.838317000000000,45.75371400000000,,
2894,4.839362000000000,45.75093800000000,,
2895,4.852986000000000,45.74956300000000,,
2896,4.848037000000000,45.75104100000000,,
2897,4.844479000000000,45.74669100000000,,
2898,4.824485000000000,45.73775700000000,,
2899,4.827790000000000,45.73008500000000,,
2900,4.826116000000000,45.72672900000000,,
2901,4.823650000000000,45.72832700000000,,
2902,4.842010000000000,45.74676400000000,,
2903,4.835454000000000,45.73468600000000,,
2904,4.843235000000000,45.74854800000000,,
2905,4.851595000000000,45.74773200000000,,
2906,4.847855000000000,45.74540400000000,,
2907,4.861491000000000,45.74834100000000,,
2908,4.871586000000000,45.74533900000000,,
2909,4.886580000000000,45.73855500000000,,
2910,4.867750000000000,45.72965700000000,,
2911,4.866432000000000,45.74498400000000,,
2912,4.859460000000000,45.73997900000000,,
2913,4.874182000000000,45.74030600000000,,
2914,4.853041000000000,45.73547700000000,,
2915,4.877618000000000,45.72828600000000,,
2916,4.878629000000000,45.73324200000000,,
2917,4.863514000000000,45.72789300000000,,
2918,4.853866000000000,45.72993800000000,,
2919,4.860990000000000,45.74446500000000,,
2920,4.879734000000000,45.74137900000000,,
2921,4.862756000000000,45.73828900000000,,
2922,4.865282000000000,45.74725400000000,,
2923,4.863221000000000,45.73409100000000,,
2924,4.867280000000000,45.74677500000000,,
2925,4.852283000000000,45.73874600000000,,
2926,4.883733000000000,45.73624500000000,,
2927,4.860262000000000,45.73147300000000,,
2928,4.854149000000000,45.72427500000000,,
2929,4.886600000000000,45.72941900000000,,
2930,4.868203000000000,45.74085200000000,,
2931,4.856809000000000,45.73580000000000,,
2932,4.870079000000000,45.74353900000000,,
2933,4.889581000000000,45.73535100000000,,
2934,4.874244000000000,45.73175600000000,,
2935,4.881416000000000,45.72533800000000,,
2936,4.805625000000000,45.77418700000000,,
2937,4.805315000000000,45.77564700000000,,
2938,4.865141000000000,45.73221700000000,,
2939,4.804706000000000,45.77979500000000,,
2940,4.803345000000000,45.77721200000000,,
2941,4.829081000000000,45.79739600000000,,
2942,4.812673000000000,45.76978700000000,,
2943,4.814371000000000,45.78738900000000,,
2944,4.796537000000000,45.77094600000000,,
2945,4.812140000000000,45.78432500000000,,
2946,4.800349000000000,45.77346300000000,,
2947,4.807037000000000,45.77855900000000,,
2948,4.807811000000000,45.77310400000000,,
2949,4.809501000000000,45.77383900000000,,
2950,4.805637000000000,45.76736100000000,,
2951,4.795418000000000,45.77366600000000,,
2952,4.807610000000000,45.77101000000000,,
2953,4.799712000000000,45.77609700000000,,
2954,4.800897000000000,45.77048200000000,,
2955,4.805155000000000,45.77013900000000,,
2956,4.799157000000000,45.78932000000000,,
2957,4.794436000000000,45.78365900000000,,
2958,4.797070000000000,45.78652400000000,,
2959,4.876877000000000,45.78219500000000,,
2960,4.862644000000000,45.77622600000000,,
2961,4.859865000000000,45.77969700000000,,
2962,4.863130000000000,45.77023200000000,,
2963,4.867501000000000,45.77422000000000,,
2964,4.879432000000000,45.77866300000000,,
2965,4.880582000000000,45.76921700000000,,
2966,4.901130000000000,45.76504700000000,,
2967,4.909815000000000,45.76512900000000,,
2968,4.887216000000000,45.76798600000000,,
2969,4.914640000000000,45.75210500000000,,
2970,4.889860000000000,45.75971700000000,,
2971,4.877343000000000,45.75595600000000,,
2972,4.880735000000000,45.76172100000000,,
2973,4.873309000000000,45.76362700000000,,
2974,4.879967000000000,45.76687900000000,,
2975,4.873963000000000,45.76753900000000,,
2976,4.883354890000000,45.78058657000000,,
2977,4.898602000000000,45.75818200000000,,
2978,4.886154000000000,45.76179300000000,,
2979,4.900400000000000,45.76295600000000,,
2980,4.859079000000000,45.77431400000000,,
2981,4.866526000000000,45.77910500000000,,
2982,4.891498000000000,45.77945500000000,,
2983,4.890583000000000,45.78301600000000,,
2984,4.867150000000000,45.77075200000000,,
2985,4.898862000000000,45.75297700000000,,
2986,4.875885000000000,45.75924900000000,,
2987,4.884994000000000,45.77117700000000,,
2988,4.862899000000000,45.77941300000000,,
2989,4.859520000000000,45.77671100000000,,
2990,4.867112000000000,45.77645900000000,,
2991,4.896720000000000,45.76918500000000,,
2992,4.871949000000000,45.77911700000000,,
2993,4.892147000000000,45.76713100000000,,
2994,4.884238000000000,45.76888100000000,,
2995,4.872956000000000,45.77078900000000,,
2996,4.885494000000000,45.75836600000000,,
2997,4.878972000000000,45.75879300000000,,
2998,4.884316000000000,45.76482700000000,,
2999,4.901419000000000,45.75228300000000,,
3000,4.896451000000000,45.76156500000000,,
3001,4.864013000000000,45.77413900000000,,
3002,4.872459000000000,45.76154000000000,,
3003,4.876945000000000,45.77005300000000,,
3004,4.865696000000000,45.77230500000000,,
3005,4.879158000000000,45.76813500000000,,
3006,4.880287000000000,45.77543100000000,,
3007,4.883980000000000,45.77780400000000,,
3008,4.889523000000000,45.76984100000000,,
3009,4.900666000000000,45.76053800000000,,
3010,4.897868000000000,45.76624800000000,,
3011,4.888036000000000,45.77475600000000,,
3012,4.890404000000000,45.77158400000000,,
3013,4.874254000000000,45.77314300000000,,
3014,4.874328000000000,45.77947900000000,,
3015,4.882815000000000,45.75961700000000,,
3016,4.862255000000000,45.77033800000000,,
3017,4.891486000000000,45.75577200000000,,
3018,4.910619000000000,45.75808900000000,,
3019,4.885135000000000,45.75454100000000,,
3020,4.905661000000000,45.75410300000000,,
3021,4.906207000000000,45.76061600000000,,
3022,4.892330000000000,45.76456900000000,,
3023,4.900596000000000,45.76715800000000,,
3024,4.901319000000000,45.77649800000000,,
3025,4.871626000000000,45.77625700000000,,
3026,4.832158000000000,45.76765100000000,,
3027,4.836279000000000,45.76751200000000,,
3028,4.897083000000000,45.78405700000000,,
3029,4.830077000000000,45.76927100000000,,
3030,4.832790000000000,45.76608700000000,,
3031,4.877401000000000,45.78449000000000,,
3032,4.836893000000000,45.76581600000000,,
3033,4.879056000000000,45.77193000000000,,
3034,4.827590000000000,45.76821300000000,,
3035,4.871665000000000,45.78363800000000,,
3036,4.882407000000000,45.78563800000000,,
3037,4.871324000000000,45.78095000000000,,
3038,4.893820000000000,45.77404400000000,,
3039,4.832908000000000,45.76689200000000,,
3040,4.837655000000000,45.76960900000000,,
3041,4.848301000000000,45.78573500000000,,
3042,4.831246000000000,45.76594200000000,,
3043,4.833799000000000,45.78606500000000,,
3044,4.819486000000000,45.77229000000000,,
3045,4.831725000000000,45.76804000000000,,
3046,4.836388000000000,45.76720500000000,,
3047,4.824632000000000,45.76966800000000,,
3048,4.832606000000000,45.77432200000000,,
3049,4.819813000000000,45.76790100000000,,
3050,4.837909000000000,45.77220600000000,,
3051,4.834633000000000,45.75796700000000,,
3052,4.830436000000000,45.75826700000000,,
3053,4.820482000000000,45.74261900000000,,
3054,4.833838000000000,45.75677100000000,,
3055,4.823529000000000,45.74558600000000,,
3056,4.828371000000000,45.75681300000000,,
3057,4.833351000000000,45.75346000000000,,
3058,4.831988000000000,45.75995900000000,,
3059,4.834285000000000,45.76075100000000,,
3060,4.836170000000000,45.76091700000000,,
3061,4.835957000000000,45.76219500000000,,
3062,4.834283000000000,45.76308200000000,,
3063,4.826852000000000,45.75117000000000,,
3064,4.822140000000000,45.74442700000000,,
3065,4.835522000000000,45.76407700000000,,
3066,4.920601000000000,45.76081800000000,,
3067,4.847855000000000,45.74540400000000,Erreur de connexion : http://10.240.2.19:50000/Lyon/Public/RentRankInfo.asmx,
3068,2.204194,41.403947,Lope de Vega,
3069,2.181428,41.385553,Pl. Jaume Sabartes,
3070,2.197608,41.402147,Llacuna,
3071,4.812673000000000,45.76978700000000,Erreur de connexion : http://10.240.2.19:50000/Lyon/Public/RentRankInfo.asmx,
3072,4.824485000000000,45.73775700000000,Erreur de connexion : http://10.240.2.19:50000/Lyon/Public/RentRankInfo.asmx,
3073,4.869913000000000,45.73658000000000,Erreur de connexion : http://10.240.2.19:50000/Lyon/Public/RentRankInfo.asmx,
3074,4.859460000000000,45.73997900000000,Erreur de connexion : http://10.240.2.19:50000/Lyon/Public/RentRankInfo.asmx,
3075,-3.40456062425,27.1409733745,19116 - NOM DE LA STATION,
3076,4.878040000000000,45.73864900000000,Erreur de connexion : http://10.240.2.19:50000/Lyon/Public/RentRankInfo.asmx,
3077,7.68665313720703,45.0704292328666,,
3078,-3.40456062425,27.1409733745,19116 - JAURES VILLETTE,
3079,4.812724000000000,45.75544100000000,Erreur de connexion : http://10.240.2.19:50000/Lyon/Public/RentRankInfo.asmx,
3080,2.38649705141,48.8912827687,19123 - QUAI DE METZ,
3081,2.37066727092,48.881573078,19116 - JAURES VILLETTE,
3082,4.819813000000000,45.76790100000000,Erreur de connexion : http://10.240.2.19:50000/Lyon/Public/RentRankInfo.asmx,
3083,-5.9899661788,37.3789614647,120_GLORIETA SAN DIEGO,
3084,-5.96336208167,37.3725604469,188_AVENIDA HYTASA,
3085,-5.95949606694,37.3700534397,189_AVENIDA HYTASA,
3086,-6.00547425451,37.4158506035,123_ESTADIO OLIMPICO,
3087,-5.95821108103,37.4029635718,206_AVENIDA KANSAS CITY,
3088,-5.95729305804,37.3687354333,190_AVENIDA HYTASA,
3089,-5.96159809041,37.3976935453,204_CALLE DOCTOR LAFFON,
3090,-5.97620011176,37.3462023339,211_AVDA DE ALEMANIA,
3091,-5.97778412075,37.3515823609,212_AVENIDA REINIDO UNIDO,
3092,-5.98005812581,37.3480613436,210_PASEO DE EUROPA,
3093,-5.94841003779,37.3871435102,214_AVENIDA DE ANDALUCIA,
3094,-5.95398105738,37.3866415036,215_CALLE ZORZAL,
3095,-5.98265613359,37.3453173349,209_AVENIDA ALEMANIA,
3096,-5.93052398541,37.4056085863,221_AVENIDA ALCALDE LUIS URUÃƒÂ‘UELA,
3097,-5.95907207693,37.3905365243,219_,
3098,-5.96237109005,37.3938745288,217_,
3099,-5.95628507231,37.3999375542,216_CALLE ANTIOQUIA,
3100,-5.93578000386,37.4051895852,220_AVENIDA ALCALDE LUIS URUÃƒÂ‘UELA,
3101,-5.91877693954,37.3973905636,225_CALLE FLOR DE RETAMA,
3102,34.1016546758,31.3694450973,226_AVENIDA DOCTOR EMILIO LEMOS,
3103,-5.93361599614,37.4050835883,222_AVENIDA ALCALDE LUIS URUÃƒÂ‘UELA,
3104,-5.92375695739,37.3970135628,224_AVENIDA DE LAS CIENCIAS,
3105,-5.91963593907,37.3907535375,227_AVENIDA ALCALDE LUIS URUÃƒÂ‘UELA,
3106,-5.93709200821,37.4041125795,233_AVENIDA ALCALDE LUIS URUÃƒÂ‘UELA,
3107,-5.92813997644,37.4039275828,230_AVENIDA DE LAS CIENCIAS,
3108,-5.91991893785,37.3873545182,229_AVENIDA AERONAUTICA,
